2025-09-21 17:47:40,064 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2025-09-21 17:51:39,443 [Worker-5: Launching mavenrun-b3c9485b-fed3-420d-93f5-f66df1c611c5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rahul\Downloads\eclipse-jee-2025-06-R-win32-x86_64\eclipse\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-09-21 17:51:39,443 [Worker-5: Launching mavenrun-b3c9485b-fed3-420d-93f5-f66df1c611c5] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.3 [19])
2025-09-21 17:51:39,444 [Worker-5: Launching mavenrun-b3c9485b-fed3-420d-93f5-f66df1c611c5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rahul\Downloads\eclipse-jee-2025-06-R-win32-x86_64\eclipse\plugins\com.google.guava.failureaccess_1.0.3.jar
2025-09-21 17:51:39,448 [Worker-5: Launching mavenrun-b3c9485b-fed3-420d-93f5-f66df1c611c5] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\rahul\AppData\Local\Temp\m2e-archetypeGenerator2268592485938283309":
2025-09-21 17:51:39,452 [Worker-5: Launching mavenrun-b3c9485b-fed3-420d-93f5-f66df1c611c5] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=com.springcore -DartifactId=springcore -Dversion=0.0.1-SNAPSHOT -Dpackage=com.springcore.springcore -DoutputDirectory="C:\Users\rahul\Desktop\Spring Framework" -Dstyle.color=always -U archetype:generate
2025-09-21 17:52:08,428 [Worker-33: Searching...] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.workspace.cli_0.4.0 [652])
2025-09-21 17:52:08,428 [Worker-33: Searching...] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rahul\Downloads\eclipse-jee-2025-06-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.workspace.cli_0.4.0.jar
2025-09-21 17:52:08,471 [Worker-33: Searching...] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/takari/m2e/workspace/org.eclipse.m2e.workspace.cli/0.4.0/org.eclipse.m2e.workspace.cli-0.4.0-sources.jar
2025-09-21 17:52:08,650 [Worker-33: Searching...] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/takari/m2e/workspace/org.eclipse.m2e.workspace.cli/0.4.0/org.eclipse.m2e.workspace.cli-0.4.0-sources.jar
2025-09-21 17:52:08,655 [Worker-33: Searching...] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013 [640])
2025-09-21 17:52:08,655 [Worker-33: Searching...] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rahul\Downloads\eclipse-jee-2025-06-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013
2025-09-21 17:52:08,655 [Worker-33: Searching...] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rahul\Downloads\eclipse-jee-2025-06-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\aopalliance-1.0.jar
2025-09-21 17:52:08,655 [Worker-33: Searching...] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rahul\Downloads\eclipse-jee-2025-06-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\guice-5.1.0.jar
